Series_ID,Region_Name,Region_Code,2021_April
INSTAR9URN,"Starke County, IN",18149,4.9
TXSTAR7URN,"Starr County, TX",48427,17.7
VASTAU0URN,"Staunton City, VA",51790,3.5
MOSEURN,"Ste. Genevieve County, MO",29186,2.7
MNSTEA5URN,"Stearns County, MN",27145,4.2
MNSTEE7URN,"Steele County, MN",27147,4.3
NDSTEE1URN,"Steele County, ND",38091,3.2
TXSTEP9URN,"Stephens County, TX",48429,5.4
OKSTEP7URN,"Stephens County, OK",40137,5
GASTEP7URN,"Stephens County, GA",13257,4.6
ILSTEP7URN,"Stephenson County, IL",17177,5.9
TXSTER1URN,"Sterling County, TX",48431,6
INSTEU1URN,"Steuben County, IN",18151,2.9
NYSTEU5URN,"Steuben County, NY",36101,5.7
MNSTEV9URN,"Stevens County, MN",27149,2.6
KSSTEV9URN,"Stevens County, KS",20189,2.1
WASTEV5URN,"Stevens County, WA",53065,7.7
GASTEW9URN,"Stewart County, GA",13259,3.5
TNSTEW1URN,"Stewart County, TN",47161,4.2
MTSTIL5URN,"Stillwater County, MT",30095,3.2
MOSDURN,"Stoddard County, MO",29207,4.2
NCSTOK9URN,"Stokes County, NC",37169,3.8
MSSTON1URN,"Stone County, MS",28131,5.5
ARSOURN,"Stone County, AR",5137,5.2
MOSYURN,"Stone County, MO",29209,7.5
TXSTON3URN,"Stonewall County, TX",48433,4
NVSTOR9URN,"Storey County, NV",32029,5.6
IASTOR7URN,"Story County, IA",19169,2.5
NHSTRA0URN,"Strafford County, NH",33017,2.5
NDSTUT3URN,"Stutsman County, ND",38093,3.1
WYSUBL5URN,"Sublette County, WY",56035,7.1
MASUFF5URN,"Suffolk County, MA",25025,6.1
VASUFF0URN,"Suffolk City, VA",51800,4.6
NYSUFF0URN,"Suffolk County, NY",36103,5.4
NHSULL9URN,"Sullivan County, NH",33019,2.6
PASULL3URN,"Sullivan County, PA",42113,6.9
TNSULL0URN,"Sullivan County, TN",47163,4.5
NYSULL5URN,"Sullivan County, NY",36105,5.8
INSUURN,"Sullivan County, IN",18153,4.3
MOSULL1URN,"Sullivan County, MO",29211,4.9
SDSULL9URN,"Sully County, SD",46119,3.6
WVSUMM9URN,"Summers County, WV",54089,5.6
OHSUMM3URN,"Summit County, OH",39153,5.2
UTSUMM3URN,"Summit County, UT",49043,3.3
COSUMM7URN,"Summit County, CO",8117,6.6
KSSUMN1URN,"Sumner County, KS",20191,4.6
TNSUMN5URN,"Sumner County, TN",47165,3.8
SCSUMT5URN,"Sumter County, SC",45085,5
FLSUMT9URN,"Sumter County, FL",12119,6.2
ALSUMT9URN,"Sumter County, AL",1119,3.5
GASUMT1URN,"Sumter County, GA",13261,5.2
MSSUURN,"Sunflower County, MS",28133,9.7
NCSURR0URN,"Surry County, NC",37171,3.9
VASURR1URN,"Surry County, VA",51181,3.7
PASUSQ5URN,"Susquehanna County, PA",42115,5.1
VASUSS3URN,"Sussex County, VA",51183,6.8
NJSUSS0URN,"Sussex County, NJ",34037,6.7
DESUSS0URN,"Sussex County, DE",10005,5.6
CASUTT0URN,"Sutter County, CA",6101,9.6
TXSUTT5URN,"Sutton County, TX",48435,8.9
FLSUWA1URN,"Suwannee County, FL",12121,4.9
NCSWAI3URN,"Swain County, NC",37173,4.4
MTSWEE7URN,"Sweet Grass County, MT",30097,3
WYSWEE7URN,"Sweetwater County, WY",56037,6.8
MNSWIF1URN,"Swift County, MN",27151,4.4
TXSWIS7URN,"Swisher County, TX",48437,5.2
INSWURN,"Switzerland County, IN",18155,4.1
MDTALB1URN,"Talbot County, MD",24041,4.6
GATALB3URN,"Talbot County, GA",13263,4.3
GATALI5URN,"Taliaferro County, GA",13265,5.3
ALTALL0URN,"Talladega County, AL",1121,3.6
MSTAURN,"Tallahatchie County, MS",28135,6.2
ALTALL3URN,"Tallapoosa County, AL",1123,3.3
IATAMA1URN,"Tama County, IA",19171,4.2
MOTAURN,"Taney County, MO",29213,9.2
LATANG5URN,"Tangipahoa Parish, LA",22105,7.2
NMTAOS5URN,"Taos County, NM",35055,10.5
TXTARR9URN,"Tarrant County, TX",48439,5.9
MSTTURN,"Tate County, MS",28137,6
GATATT7URN,"Tattnall County, GA",13267,2.9
FLTAYL3URN,"Taylor County, FL",12123,5.4
GATAYL9URN,"Taylor County, GA",13269,4.6
WITAYL9URN,"Taylor County, WI",55119,3.8
KYTAURN,"Taylor County, KY",21217,2.9
IATAYL3URN,"Taylor County, IA",19173,3.1
TXTAYL1URN,"Taylor County, TX",48441,4.6
WVTAYL1URN,"Taylor County, WV",54091,4.8
ILTAZE5URN,"Tazewell County, IL",17179,5.3
VATAZE8URN,"Tazewell County, VA",51185,4.9
CATEHA3URN,"Tehama County, CA",6103,7.4
GATELF1URN,"Telfair County, GA",13271,7
COTELL9URN,"Teller County, CO",8119,5.9
LATENS7URN,"Tensas Parish, LA",22107,6.4
LATERR5URN,"Terrebonne Parish, LA",22109,6.2
GATERR3URN,"Terrell County, GA",13273,5.5
TXTERR3URN,"Terrell County, TX",48443,4
TXTERR5URN,"Terry County, TX",48445,6.7
IDTETO1URN,"Teton County, ID",16081,3.6
WYTETO9URN,"Teton County, WY",56039,7
MTTETO9URN,"Teton County, MT",30099,3.2
MOTEURN,"Texas County, MO",29215,3.9
OKTEXA9URN,"Texas County, OK",40139,1.5
NETHAY9URN,"Thayer County, NE",31169,1.3
KSTHOM3URN,"Thomas County, KS",20193,1.7
GATHOM5URN,"Thomas County, GA",13275,4.2
NETHOM1URN,"Thomas County, NE",31171,2.4
TXTHRO7URN,"Throckmorton County, TX",48447,4.9
NETHUR3URN,"Thurston County, NE",31173,3.3
WATHUR8URN,"Thurston County, WA",53067,6
GATIFT7URN,"Tift County, GA",13277,3.4
ORTILL7URN,"Tillamook County, OR",41057,6.5
OKTILL1URN,"Tillman County, OK",40141,3.8
NYTIOG7URN,"Tioga County, NY",36107,5
PATIOG7URN,"Tioga County, PA",42117,6.2
MSTIURN,"Tippah County, MS",28139,4.9
INTIPP7URN,"Tippecanoe County, IN",18157,3.6
INTIPT9URN,"Tipton County, IN",18159,3.1
TNTIURN,"Tipton County, TN",47167,4.5
MSTSURN,"Tishomingo County, MS",28141,4.5
TXTITU9URN,"Titus County, TX",48449,5.6
SDTODD1URN,"Todd County, SD",46121,4.4
KYTOURN,"Todd County, KY",21219,2.9
MNTODD3URN,"Todd County, MN",27153,4.2
CTTOLL3URN,"Tolland County, CT",9013,5.8
TXTOMG1URN,"Tom Green County, TX",48451,5.2
NYTOMP0URN,"Tompkins County, NY",36109,4.2
UTTOOE5URN,"Tooele County, UT",49045,3
MTTOOL1URN,"Toole County, MT",30101,2.5
GATOOM9URN,"Toombs County, GA",13279,4.1
NMTORR7URN,"Torrance County, NM",35057,8.5
NDTOWN5URN,"Towner County, ND",38095,3.5
GATOWN1URN,"Towns County, GA",13281,3.6
NDTRAI7URN,"Traill County, ND",38097,3.4
NCTRAN5URN,"Transylvania County, NC",37175,3.6
MNTRAV5URN,"Traverse County, MN",27155,4.1
TXTRAV3URN,"Travis County, TX",48453,4.5
MTTREA3URN,"Treasure County, MT",30103,3.2
KSTREG5URN,"Trego County, KS",20195,2.1
WITREM1URN,"Trempealeau County, WI",55121,4.1
GATREU3URN,"Treutlen County, GA",13283,3.6
KYTRURN,"Trigg County, KY",21221,4.2
KYTIURN,"Trimble County, KY",21223,3.7
CATRIN5URN,"Trinity County, CA",6105,6.6
TXTRIN5URN,"Trinity County, TX",48455,7.7
SDTRIP3URN,"Tripp County, SD",46123,2.1
GATROU5URN,"Troup County, GA",13285,4.3
TNTROU9URN,"Trousdale County, TN",47169,3.8
OHTRUM1URN,"Trumbull County, OH",39155,6.7
WVTUCK3URN,"Tucker County, WV",54093,6.4
CATULA1URN,"Tulare County, CA",6107,11
OKTULS3URN,"Tulsa County, OK",40143,4.5
MSTUURN,"Tunica County, MS",28143,8.8
CATUOL9URN,"Tuolumne County, CA",6109,7.8
SDTURN5URN,"Turner County, SD",46125,2.3
GATURN7URN,"Turner County, GA",13287,5.9
ALTUSC2URN,"Tuscaloosa County, AL",1125,3.1
OHTUSC5URN,"Tuscarawas County, OH",39157,4.4
MITUSC7URN,"Tuscola County, MI",26157,5.9
GATWIG9URN,"Twiggs County, GA",13289,4.4
IDTWIN5URN,"Twin Falls County, ID",16083,3.4
TXTYLE7URN,"Tyler County, TX",48457,9.1
WVTYLE5URN,"Tyler County, WV",54095,8.4
NCTYRR7URN,"Tyrrell County, NC",37177,6.2
WYUINT1URN,"Uinta County, WY",56041,6.3
UTUINT7URN,"Uintah County, UT",49047,6.2
NYULST0URN,"Ulster County, NY",36111,5.3
ORUMAT9URN,"Umatilla County, OR",41059,6
TNUNIC1URN,"Unicoi County, TN",47171,5.7
LAUNIO1URN,"Union Parish, LA",22111,5.3
SDUNIO7URN,"Union County, SD",46127,3.4
FLUNIO5URN,"Union County, FL",12125,4.2
KYUNURN,"Union County, KY",21225,3.6
INUNIO1URN,"Union County, IN",18161,2.4
TNUNIO3URN,"Union County, TN",47173,4.4
GAUNIO1URN,"Union County, GA",13291,2.6
ILUNURN,"Union County, IL",17181,5.7
IAUNIO5URN,"Union County, IA",19175,3.9
MSUNURN,"Union County, MS",28145,4.3
PAUNIO9URN,"Union County, PA",42119,4.3
NJUNIO9URN,"Union County, NJ",34039,7.5
OHUNIO9URN,"Union County, OH",39159,3.3
ORUNIO1URN,"Union County, OR",41061,6.5
SCUNIO7URN,"Union County, SC",45087,6.8
ARUNURN,"Union County, AR",5139,6.4
NCUNIO5URN,"Union County, NC",37179,3.4
NMUNIO9URN,"Union County, NM",35059,4.4
WVUPSH7URN,"Upshur County, WV",54097,7.2
TXUPSH9URN,"Upshur County, TX",48459,6.7
GAUPSO3URN,"Upson County, GA",13293,3.9
TXUPTO1URN,"Upton County, TX",48461,5.3
UTUTAH9URN,"Utah County, UT",49049,2.4
TXUVAL3URN,"Uvalde County, TX",48463,6.1
TXVALV5URN,"Val Verde County, TX",48465,6.6
AKVALD1URN,"Valdez-Cordova CA, AK",2261,9.5
NMVALE0URN,"Valencia County, NM",35061,7.7
IDVALL5URN,"Valley County, ID",16085,5.8
NEVALL5URN,"Valley County, NE",31175,1.9
MTVALL5URN,"Valley County, MT",30105,3.4
IAVANB7URN,"Van Buren County, IA",19177,3.3
ARVAURN,"Van Buren County, AR",5141,5.4
MIVANB5URN,"Van Buren County, MI",26159,5.7
TNVANB5URN,"Van Buren County, TN",47175,5.4
OHVANW1URN,"Van Wert County, OH",39161,3.5
TXVANZ7URN,"Van Zandt County, TX",48467,5.1
NCVANC1URN,"Vance County, NC",37181,7.2
INVAURN,"Vanderburgh County, IN",18163,4.4
PAVENA5URN,"Venango County, PA",42121,6.5
CAVENT2URN,"Ventura County, CA",6111,6.2
ILVERM0URN,"Vermilion County, IL",17183,6.5
LAVERM3URN,"Vermilion Parish, LA",22113,5.9
INVERM5URN,"Vermillion County, IN",18165,4.9
WIVERN3URN,"Vernon County, WI",55123,3.6
LAVERN5URN,"Vernon Parish, LA",22115,4.7
MOVERN7URN,"Vernon County, MO",29217,2.8
TXVICT0URN,"Victoria County, TX",48469,7
INVIGO0URN,"Vigo County, IN",18167,5.2
WIVILA5URN,"Vilas County, WI",55125,6.4
OHVINT3URN,"Vinton County, OH",39163,5.5
VAVIRG5URN,"Virginia Beach City, VA",51810,3.7
FLVOLU7URN,"Volusia County, FL",12127,5.2
ILWAURN,"Wabash County, IL",17185,4.6
INWABA9URN,"Wabash County, IN",18169,3
MNWABA7URN,"Wabasha County, MN",27157,3.4
KSWABA7URN,"Wabaunsee County, KS",20197,2.4
MNWADE9URN,"Wadena County, MN",27159,5.3
OKWAGO5URN,"Wagoner County, OK",40145,3.6
WAWAHK9URN,"Wahkiakum County, WA",53069,7.6
NCWAKE3URN,"Wake County, NC",37183,3.6
FLWAKU9URN,"Wakulla County, FL",12129,3.5
MEWALD7URN,"Waldo County, ME",23027,5.2
GAWALK0URN,"Walker County, GA",13295,2.8
ALWALK5URN,"Walker County, AL",1127,3
TXWALK1URN,"Walker County, TX",48471,6.6
WAWALL1URN,"Walla Walla County, WA",53071,5.3
KSWALL9URN,"Wallace County, KS",20199,1.4
TXWALL3URN,"Waller County, TX",48473,7
ORWALL3URN,"Wallowa County, OR",41063,7
NDWALS9URN,"Walsh County, ND",38099,5.1
MSWALT7URN,"Walthall County, MS",28147,7.1
FLWALT1URN,"Walton County, FL",12131,4
GAWALT7URN,"Walton County, GA",13297,3
SDWALW9URN,"Walworth County, SD",46129,5.3
WIWALW0URN,"Walworth County, WI",55127,4.2
IAWAPE9URN,"Wapello County, IA",19179,4.4
TXWARD5URN,"Ward County, TX",48475,8.8
NDWARD0URN,"Ward County, ND",38101,4.8
GAWARE9URN,"Ware County, GA",13299,3.6
NYWARR5URN,"Warren County, NY",36113,5.8
NJWARR5URN,"Warren County, NJ",34041,6.3
NCWARR5URN,"Warren County, NC",37185,7
IAWARR1URN,"Warren County, IA",19181,3.3
KYWAURN,"Warren County, KY",21227,3.4
OHWARR5URN,"Warren County, OH",39165,3.6
GAWARR1URN,"Warren County, GA",13301,4.4
INWARR1URN,"Warren County, IN",18171,3
MOWAURN,"Warren County, MO",29219,3.4
VAWARR7URN,"Warren County, VA",51187,3.5
TNWARR7URN,"Warren County, TN",47177,4.8
PAWARR3URN,"Warren County, PA",42123,6.1
MSWARR5URN,"Warren County, MS",28149,6.5
ILWARR7URN,"Warren County, IL",17187,4.5
INWIURN,"Warrick County, IN",18173,3.3
UTWASA1URN,"Wasatch County, UT",49051,3.3
ORWASC5URN,"Wasco County, OR",41065,6.3
MNWASE1URN,"Waseca County, MN",27161,4.9
WYWASH3URN,"Washakie County, WY",56043,5
WIWASH9URN,"Washburn County, WI",55129,5.6
WIWASH7URN,"Washington County, WI",55131,3.4
OHWASH0URN,"Washington County, OH",39167,5.2
VTWASH0URN,"Washington County, VT",50023,2.6
NEWASH7URN,"Washington County, NE",31177,2.2
ALWASH9URN,"Washington County, AL",1129,3.8
PAWASH0URN,"Washington County, PA",42125,6.6
MNWASH5URN,"Washington County, MN",27163,3.5
KYWSURN,"Washington County, KY",21229,3
GAWASH3URN,"Washington County, GA",13303,4.6
INWSURN,"Washington County, IN",18175,3.8
IDWASH7URN,"Washington County, ID",16087,4
RIWASH9URN,"Washington County, RI",44009,4.5
COWASH1URN,"Washington County, CO",8121,3.1
MOWSURN,"Washington County, MO",29221,4.5
ILWSURN,"Washington County, IL",17189,3.1
OKWASH7URN,"Washington County, OK",40147,4.3
MSWSURN,"Washington County, MS",28151,8.7
ORWASH5URN,"Washington County, OR",41067,5.3
IAWASH3URN,"Washington County, IA",19183,3.2
LAWASH7URN,"Washington Parish, LA",22117,6.7
NCWASH7URN,"Washington County, NC",37187,6.2
ARWAURN,"Washington County, AR",5143,2.9
MDWASH5URN,"Washington County, MD",24043,5.2
KSWASH1URN,"Washington County, KS",20201,1.5
TXWASH7URN,"Washington County, TX",48477,5.5
UTWASH3URN,"Washington County, UT",49053,2.9
FLWASH3URN,"Washington County, FL",12133,5
MEWASH9URN,"Washington County, ME",23029,7.5
TNWASH0URN,"Washington County, TN",47179,3.8
NYWASH5URN,"Washington County, NY",36115,5.4
VAWASH1URN,"Washington County, VA",51191,3.5
OKWASH9URN,"Washita County, OK",40149,5.2
NVWASH7URN,"Washoe County, NV",32031,4.9
MIWASH1URN,"Washtenaw County, MI",26161,4
NCWATA9URN,"Watauga County, NC",37189,3.2
MNWATO5URN,"Watonwan County, MN",27165,3.5
WIWAUK3URN,"Waukesha County, WI",55133,3.4
WIWAUP5URN,"Waupaca County, WI",55135,4.1
WIWAUS7URN,"Waushara County, WI",55137,4.5
MSWAYN3URN,"Wayne County, MS",28153,6.8
PAWAYN7URN,"Wayne County, PA",42127,6.3
NYWAYN0URN,"Wayne County, NY",36117,5.2
MOWYURN,"Wayne County, MO",29223,4.4
ILWYURN,"Wayne County, IL",17191,5.2
MIWAYN3URN,"Wayne County, MI",26163,4.8
INWAYN0URN,"Wayne County, IN",18177,4
NCWAYN1URN,"Wayne County, NC",37191,4.6
TNWAYN1URN,"Wayne County, TN",47181,4.3
GAWAYN5URN,"Wayne County, GA",13305,3.5
UTWAYN5URN,"Wayne County, UT",49055,4.6
OHWAYN5URN,"Wayne County, OH",39169,3
WVWAYN9URN,"Wayne County, WV",54099,5.6
NEWAYN9URN,"Wayne County, NE",31179,1.7
KYWYURN,"Wayne County, KY",21231,3.9
IAWAYN5URN,"Wayne County, IA",19185,3
VAWAYN0URN,"Waynesboro City, VA",51820,4.2
TNWEURN,"Weakley County, TN",47183,3.7
TXWEBB7URN,"Webb County, TX",48479,7
UTWEBE7URN,"Weber County, UT",49057,2.9
GAWEBS7URN,"Webster County, GA",13307,4.2
WVWEBS1URN,"Webster County, WV",54101,7.3
MOWEURN,"Webster County, MO",29225,3
MSWEURN,"Webster County, MS",28155,5.7
IAWEBS7URN,"Webster County, IA",19187,4.1
NEWEBS1URN,"Webster County, NE",31181,1.9
KYWEURN,"Webster County, KY",21233,3.7
LAWEBS9URN,"Webster Parish, LA",22119,6.2
COWELD3URN,"Weld County, CO",8123,6.5
INWELL9URN,"Wells County, IN",18179,2.8
NDWELL3URN,"Wells County, ND",38103,4.4
LAWEST1URN,"West Baton Rouge Parish, LA",22121,6
LAWEST3URN,"West Carroll Parish, LA",22123,6.7
LAWEST5URN,"West Feliciana Parish, LA",22125,4.5
NYWEST9URN,"Westchester County, NY",36119,5.6
PAWEST5URN,"Westmoreland County, PA",42129,6.1
VAWEST3URN,"Westmoreland County, VA",51193,4.6
WYWEST5URN,"Weston County, WY",56045,3.9
WVWETZ3URN,"Wetzel County, WV",54103,7.4
MIWEXF5URN,"Wexford County, MI",26165,5.5
TXWHAR1URN,"Wharton County, TX",48481,6.3
WAWHAT5URN,"Whatcom County, WA",53073,6.9
MTWHEA7URN,"Wheatland County, MT",30107,5.1
TXWHEE3URN,"Wheeler County, TX",48483,6.6
ORWHEE9URN,"Wheeler County, OR",41069,3.2
NEWHEE3URN,"Wheeler County, NE",31183,1.2
GAWHEE9URN,"Wheeler County, GA",13309,4.8
ARWHURN,"White County, AR",5145,4.2
INWHIT1URN,"White County, IN",18181,2.9
GAWHIT1URN,"White County, GA",13311,2.4
TNWHIT5URN,"White County, TN",47185,4.3
ILWHURN,"White County, IL",17193,5.3
NVWHIT3URN,"White Pine County, NV",32033,3.4
ILWHIT5URN,"Whiteside County, IL",17195,5
GAWHIT5URN,"Whitfield County, GA",13313,3.9
KYWHIT5URN,"Whitley County, KY",21235,4.2
INWHIT3URN,"Whitley County, IN",18183,2.9
WAWHIT5URN,"Whitman County, WA",53075,5.3
MTWIBA9URN,"Wibaux County, MT",30109,3.7
KSWICH3URN,"Wichita County, KS",20203,1.9
TXWICH5URN,"Wichita County, TX",48485,5.7
MDWICO5URN,"Wicomico County, MD",24045,6.1
TXWILB7URN,"Wilbarger County, TX",48487,7.4
GAWILC5URN,"Wilcox County, GA",13315,3.9
ALWILC1URN,"Wilcox County, AL",1131,8.8
NCWILK5URN,"Wilkes County, NC",37193,4.2
GAWILK7URN,"Wilkes County, GA",13317,4.3
MNWILK7URN,"Wilkin County, MN",27167,3.3
MSWILK7URN,"Wilkinson County, MS",28157,12.6
GAWILK9URN,"Wilkinson County, GA",13319,3.6
ILWILL7URN,"Will County, IL",17197,7
TXWILL9URN,"Willacy County, TX",48489,12.2
OHWILL1URN,"Williams County, OH",39171,4.1
NDWILL5URN,"Williams County, ND",38105,8.1
SCWILL9URN,"Williamsburg County, SC",45089,6.9
VAWILL0URN,"Williamsburg City, VA",51830,4.9
TXWILL5URN,"Williamson County, TX",48491,4.4
ILWMURN,"Williamson County, IL",17199,5.7
TNWILL0URN,"Williamson County, TN",47187,2.8
TXWILS3URN,"Wilson County, TX",48493,4.6
NCWILS0URN,"Wilson County, NC",37195,6.2
TNWILS0URN,"Wilson County, TN",47189,3.5
KSWILS5URN,"Wilson County, KS",20205,4.1
VAWINC0URN,"Winchester City, VA",51840,3.4
VTWIND5URN,"Windham County, VT",50025,4.2
CTWIND5URN,"Windham County, CT",9015,7.4
VTWIND0URN,"Windsor County, VT",50027,3.1
TXWINK5URN,"Winkler County, TX",48495,8.1
LAWINN7URN,"Winn Parish, LA",22127,5.2
WIWINN9URN,"Winnebago County, WI",55139,3.5
IAWINN9URN,"Winnebago County, IA",19189,5.4
ILWINN1URN,"Winnebago County, IL",17201,9.7
IAWINN1URN,"Winneshiek County, IA",19191,3.7
MNWINO9URN,"Winona County, MN",27169,3.2
ALWINS3URN,"Winston County, AL",1133,2.3
MSWNURN,"Winston County, MS",28159,6.5
WVWIRT5URN,"Wirt County, WV",54105,8.2
TXWISE7URN,"Wise County, TX",48497,5.2
VAWISE5URN,"Wise County, VA",51195,5
KYWOLF7URN,"Wolfe County, KY",21237,4.4
WIWOOD0URN,"Wood County, WI",55141,5
TXWOOD9URN,"Wood County, TX",48499,5.8
WVWOOD0URN,"Wood County, WV",54107,6
OHWOOD0URN,"Wood County, OH",39173,3.9
IAWOOD0URN,"Woodbury County, IA",19193,4
ILWOOD3URN,"Woodford County, IL",17203,4.1
KYWOOD9URN,"Woodford County, KY",21239,2.8
ARWOURN,"Woodruff County, AR",5147,5.7
OKWOOD1URN,"Woods County, OK",40151,2.1
KSWOOD7URN,"Woodson County, KS",20207,3.4
OKWOOD3URN,"Woodward County, OK",40153,4.7
MAWORC7URN,"Worcester County, MA",25027,6
MDWORC7URN,"Worcester County, MD",24047,8.1
IAWORT5URN,"Worth County, IA",19195,4
GAWORT1URN,"Worth County, GA",13321,3.6
MOWORT7URN,"Worth County, MO",29227,2.1
LAUCT028638000000003,"Wrangell Cty&Bor, AK",2275,7.6
IAWRIG7URN,"Wright County, IA",19197,3.4
MOWRURN,"Wright County, MO",29229,3.6
MNWRIG0URN,"Wright County, MN",27171,3.6
OHWYAN5URN,"Wyandot County, OH",39175,3.2
KSWYAN0URN,"Wyandotte County, KS",20209,5.1
PAWYOM1URN,"Wyoming County, PA",42131,6.2
WVWYOM9URN,"Wyoming County, WV",54109,7.4
NYWYOM1URN,"Wyoming County, NY",36121,5.3
VAWYTH7URN,"Wythe County, VA",51197,4.1
NCYADK7URN,"Yadkin County, NC",37197,3.9
WAYAKI7URN,"Yakima County, WA",53077,8.1
AKYAKA2URN,"Yakutat Cty&Bor, AK",2282,9.4
MSYAURN,"Yalobusha County, MS",28161,5.7
ORYAMH0URN,"Yamhill County, OR",41071,5.8
NCYANC9URN,"Yancey County, NC",37199,3.7
SDYANK5URN,"Yankton County, SD",46135,2.5
NYYATE3URN,"Yates County, NY",36123,4.3
AZYAVA0URN,"Yavapai County, AZ",4025,5.5
MSYAZO3URN,"Yazoo County, MS",28163,7.2
ARYEURN,"Yell County, AR",5149,3.8
MNYELL3URN,"Yellow Medicine County, MN",27173,3.2
MTYELL1URN,"Yellowstone County, MT",30111,3.5
TXYOAK1URN,"Yoakum County, TX",48501,9.1
CAYOLO3URN,"Yolo County, CA",6113,6
NEYORK5URN,"York County, NE",31185,1.9
PAYORK0URN,"York County, PA",42133,5.1
VAYORK9URN,"York County, VA",51199,3.3
SCYORK5URN,"York County, SC",45091,4.1
MEYORK0URN,"York County, ME",23031,5.2
TXYOUN3URN,"Young County, TX",48503,5.4
CAYUBA5URN,"Yuba County, CA",6115,9.1
AKYUKO0URN,"Yukon-Koyukuk CA, AK",2290,13.1
COYUMA5URN,"Yuma County, CO",8125,3.1
AZYUMA0URN,"Yuma County, AZ",4027,13.1
TXZAPA5URN,"Zapata County, TX",48505,13
TXZAVA7URN,"Zavala County, TX",48507,13.6
SDZIEB7URN,"Ziebach County, SD",46137,3.7
